店铺名称,店铺链接,商品名,价格,销量,省份
小辣椒旗舰店,//detail.tmall.com/item.htm?id=608672929633&ns=1&abbucket=3,小辣椒手机7X尊享版红辣椒6+128gb大内存多开分身安卓百元智能水滴屏学生价4g全网通大电池长续航旗舰店官方手机,849,268,广东
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=606012037053&ns=1&abbucket=3,24期0首付3期免息Xiaomi小米红米note8手机官方旗舰店正品redminote8有k20pro红米8pro小米cc9新款非5G手机,999,21,湖南
玩风数码专营店,//detail.tmall.com/item.htm?id=583577826222&ns=1&abbucket=3,【急速发货】可省550元Huawei/华为畅享9官网官方旗舰正品手机mate20pro畅想/9plus/8x/ersmate30pro5Gg,458,43,山东
京联通达数码旗舰店,//detail.tmall.com/item.htm?id=613156166190&ns=1&abbucket=3,【新品上市】Huawei/华为畅享10e手机官方旗舰店畅享10大内存长续航老人智能手机学生直降畅享9正品,999,9,北京
vivo铁络专卖店,//detail.tmall.com/item.htm?id=601467865545&ns=1&abbucket=3,下单立减500vivoiQOOProvivo手机iqoo5g版iqoopro全网通vivoiqoopro5g骁龙855plusiqoopro,3498,23,山东
时器数码专营店,//detail.tmall.com/item.htm?id=610104369561&ns=1&abbucket=3,【新品上市/送豪礼】OPPOA91oppo新品手机官方旗舰正品oppoa9xr17r15xk1a9r15r11a5a7xa7,1999,12,湖南
阿兰贝尔数码专营店,//detail.tmall.com/item.htm?id=603775472111&ns=1&abbucket=3,朵唯小朵S1智能按键老人手机全网通4G可微信直板联通电信版学生男女备用老年机大屏大字大声超长待机诺基亚,299,395,广东
潍坊联通官方旗舰店,//detail.tmall.com/item.htm?id=602297749183&ns=1&abbucket=3,新款Huawei/华为荣耀畅玩8A官方旗舰店正品4G全网通学生老年智能手机老人大屏大字大声9x20i8x系列游戏小手机,678,36,广东
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=606012037053&ns=1&abbucket=3,24期0首付3期免息Xiaomi小米红米note8手机官方旗舰店正品redminote8有k20pro红米8pro小米cc9新款非5G手机,999,21,湖南
玩风数码专营店,//detail.tmall.com/item.htm?id=583577826222&ns=1&abbucket=3,【急速发货】可省550元Huawei/华为畅享9官网官方旗舰正品手机mate20pro畅想/9plus/8x/ersmate30pro5Gg,458,43,山东
时器数码专营店,//detail.tmall.com/item.htm?id=610104369561&ns=1&abbucket=3,【新品上市/送豪礼】OPPOA91oppo新品手机官方旗舰正品oppoa9xr17r15xk1a9r15r11a5a7xa7,1999,12,湖南
飞利浦官方旗舰店,//detail.tmall.com/item.htm?id=611472518334&ns=1&abbucket=3,Philips/飞利浦E288三防老人手机直板老人机大字大声老年手机军工品质持久续航防尘防摔备用机飞利浦手机,198,87,江苏
阿兰贝尔数码专营店,//detail.tmall.com/item.htm?id=603775472111&ns=1&abbucket=3,朵唯小朵S1智能按键老人手机全网通4G可微信直板联通电信版学生男女备用老年机大屏大字大声超长待机诺基亚,299,395,广东
潍坊联通官方旗舰店,//detail.tmall.com/item.htm?id=602297749183&ns=1&abbucket=3,新款Huawei/华为荣耀畅玩8A官方旗舰店正品4G全网通学生老年智能手机老人大屏大字大声9x20i8x系列游戏小手机,678,36,广东
浙江移动官方旗舰店,//detail.tmall.com/item.htm?id=598982344464&ns=1&abbucket=3,送壕礼/发顺丰/HUAWEI/华为nova5中移动手机正品官方旗舰店nova4Pro5i4eplus33i,2599,3,浙江
金辉天成数码专营店,//detail.tmall.com/item.htm?id=600894229179&ns=1&abbucket=3,【三网任选】纽曼F6移动电信4G翻盖手机老人机大声大字大屏男女款按键备用老年机翻盖机老年手机超长待机正品,109,1665,广东
oksj数码旗舰店,//detail.tmall.com/item.htm?id=610319479232&ns=1&abbucket=3,现货12期免息咨询优惠送礼/华为Nova6SE官方旗舰店官网正品手机华为nova6se/5pro新款mate30pro荣耀v305g,2199,33,广东
豪置数码专营店,//detail.tmall.com/item.htm?id=602944883365&ns=1&abbucket=3,【分期免息送豪礼】荣耀play全面屏6.3英寸麒麟970全网通4G娱乐拍照智能手机荣耀PLAY20iV20,1299,49,上海
旭翼数码专营店,//detail.tmall.com/item.htm?id=566653434971&ns=1&abbucket=3,速发包邮正品Huawei/华为nova3e4G全面屏智能自然美妆拍照手机NOVA4全面屏全网通4G手机,959,49,上海
vivo天诚专卖店,//detail.tmall.com/item.htm?id=590369103818&ns=1&abbucket=3,立省200元vivoS1新品vivos1vivo手机官网vivo手机vivox23幻彩版s1vivo手机学生vivos1pro,1598,56,广东
vivo天诚专卖店,//detail.tmall.com/item.htm?id=606637642993&ns=1&abbucket=3,当天发货新品vivoiQOONeo855限量版手机iqooneovivo新iqoo骁龙855iqooneo2手机iqooneo855,2698,3,广东
玩风数码专营店,//detail.tmall.com/item.htm?id=549359928897&ns=1&abbucket=3,【活动价】速发直降24期分期Huawei/华为P10Plus全网通4G智能双摄手机官方旗舰店正品5.5寸学生手机mate,1798,18,山东
魅立数码专营店,//detail.tmall.com/item.htm?id=606677609211&ns=1&abbucket=3,减钱256低至2??9起】xiaomi/小米CC9Pro手机小米手机官方旗舰店官网CC9小米曲面1亿像素9plus非5G红米K20pro,2579,17,广东
oppo聚洪欧珀专卖店,//detail.tmall.com/item.htm?id=612221582066&ns=1&abbucket=3,【12期免息】OPPOFindX2oppofindx2手机新款官方旗舰reno3pro5g版r190ppo未来x0pp0findx2pro,5499,8,广东
小淘器数码专营店,//detail.tmall.com/item.htm?id=589706478847&ns=1&abbucket=3,24期免息/直降200元+顺丰速发Huawei/华为nova4eAI超广角非5g全面屏官网官方旗舰店正品P30pro/mate20手机,1599,13,安徽
鑫睿诚数码专营店,//detail.tmall.com/item.htm?id=608616725544&ns=1&abbucket=3,小米多亲2pro助手老人机多亲ai手机qin2s小爱同学智能全面屏卡片迷你小备用手机学生机微信戒网电信4G老年机5,739,112,广东
四川移动官方旗舰店,//detail.tmall.com/item.htm?id=612105347736&ns=1&abbucket=3,Huawei/华为畅享10智能移动旗舰店千元机全网通移动官方旗舰店/P40/nova5畅想10plus,1099,9,四川
vivo盛大信和专卖店,//detail.tmall.com/item.htm?id=608858089222&ns=1&abbucket=3,12期免息新款vivoX305G全网通手机vivox30手机全新机×30限量版vovix30vivox30pro手机5gbbkvivo5g手机,3298,21,北京
京合旗舰店,//detail.tmall.com/item.htm?id=604065426587&ns=1&abbucket=3,【新品上市】华为honor/荣耀荣耀Play3e极光渐变全面屏全网通4G智能手机官方旗舰店全新正品新品,699,16,安徽
点点云购数码专营店,//detail.tmall.com/item.htm?id=606363830112&ns=1&abbucket=3,DOOV/朵唯P9正品8核128GB全网通4G学生游戏超薄安卓双卡指纹全面水滴屏便宜老人老年智能手机男女款超长待机,489,249,广东
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=613522213864&ns=1&abbucket=3,咨询最高减70/送12选2礼nubia/努比亚红魔5G官方旗舰店骁龙865电竞游戏学生手机红魔4代3s144Hz刷新率,3799,5,浙江
晋商数码专营店,//detail.tmall.com/item.htm?id=609984051425&ns=1&abbucket=3,黑鲨游戏手机2代官方旗舰店电竞手机专用骁龙855黑沙3代二代9pro尊享版魔红,2399,16,北京
乐语数码旗舰店,//detail.tmall.com/item.htm?id=609840544148&ns=1&abbucket=3,【顺丰包邮】oppoA91新品手机oppoa91手机新款上市oppo新品手机A8A11Xk3k5a9xoppo手机正品全网通,1999,20,广东
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=601417566491&ns=1&abbucket=3,【24期免息+送手环】opporeno2手机正品oppo新款手机上市r17pror15r19pror11k3k5opporenoace手机,2999,10,浙江
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=610031692136&ns=1&abbucket=3,【24期免息现货速发】三星W205GSM-W2020折叠屏手机心系天下官方官网旗舰店正品W2019三星foldW2020,19998,6,山东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=588765537414&ns=1&abbucket=3,【直降981保修2年】Huawei/华为nova4e华为nova4手机官方旗舰店Mate30pro荣耀直降价P30正品nova5nova3,1318,223,山东
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=605628419345&ns=1&abbucket=3,【699起】红米8大电量智能学生老年人全网通小米官方旗舰官网正品新品红米手机红米78a,699,988,江苏
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=602577338304&ns=1&abbucket=3,【抢券立省50012期免息赠耳机】vivoNEX3高通骁龙855Plus处理器游戏屏幕指纹大电池手机旗舰vivonex3,4498,139,江苏
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=599565266109&ns=1&abbucket=3,【顺丰发货】优惠750Huawei/华为nova5iPro新款官网官方旗舰店新款nova5ipro华为手机p30全网通直降价,2099,18,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=606476054980&ns=1&abbucket=3,【购机送礼咨询优惠】Samsung/三星GalaxyA50sSM-A5070官方旗舰店拍照智能4G全网通手机官方正品a40s/a60,1999,12,上海
卓瓦数码专营店,//detail.tmall.com/item.htm?id=608217526417&ns=1&abbucket=3,6期免息【新品5G现货速发】华为honor/荣耀荣耀V305G手机官方旗舰店v30pro正品麒麟990直降magic3新款v20,2999,16,上海
卓瓦数码专营店,//detail.tmall.com/item.htm?id=609176968623&ns=1&abbucket=3,【现货速发/24期分期0首付】Xiaomi/小米红米K305G手机官网旗舰店4G版redmik30pro直降k20尊享版小米9pro,1629,12,上海
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=611253929901&ns=1&abbucket=3,12期花呗24分期0首付华为手机新款HONOR荣耀20青春版白敬亭手机官方旗舰店官网正品荣耀v20pro9xpro20i,1899,22,湖南
oksj数码旗舰店,//detail.tmall.com/item.htm?id=593762261298&ns=1&abbucket=3,现货顺丰速发保修三年Huawei/华为nova4e手机官方旗舰店正品华为nova5ipro畅享10plus荣耀9x直降20s青春版,1458,218,广东
咪咕官方旗舰店,//detail.tmall.com/item.htm?id=600571652877&ns=1&abbucket=3,3888元起【咨询可减600元顺丰速发】Huawei/华为P30Pro手机P30官方旗舰店mate30直降nova6正品20折叠XS,4488,1,浙江
民讯通数码专营店,//detail.tmall.com/item.htm?id=599010449090&ns=1&abbucket=3,小米旗下黑鲨游戏手机2骁龙855官方旗舰电竞游戏专用手机全网通4G黑鲨游戏手机2Pro液冷,2499,89,北京
旭翼数码专营店,//detail.tmall.com/item.htm?id=562627151588&ns=1&abbucket=3,春节发货不打烊honor/荣耀荣耀V10手机荣耀10官方旗舰店9官网v9/play正品全新8x/v20/麒麟970,1899,15,上海
中电嘉信数码专营店,//detail.tmall.com/item.htm?id=610211649082&ns=1&abbucket=3,【现货免息+下单送好礼】Meizu/魅族16sPro骁龙855Plus屏下指纹全网通4G游戏16s智能手机官方旗舰店16pro正品,2699,53,北京
大唐回浦数码旗舰店,//detail.tmall.com/item.htm?id=598770482460&ns=1&abbucket=3,【12期免息】华为HONOR荣耀9X手机全网通9xpro荣耀v30全面屏play3手机麒麟810官方旗舰店正品新款,1399,15,浙江
玩风数码专营店,//detail.tmall.com/item.htm?id=614435307895&ns=1&abbucket=3,【官方补贴/百亿抢卷】速发直降荣耀/华为Mate30(5G)麒麟990智能手机官方旗舰mate30proP30畅享正品,5499,155,山东
博盛景数码专营店,//detail.tmall.com/item.htm?id=608617969992&ns=1&abbucket=3,【12期免息送果汁机】vivoX30Provivox30pro5gx30pro手机x30x27x27pronex3iqoopro5g手机s1z5x,3998,5,广东
小淘器数码专营店,//detail.tmall.com/item.htm?id=598501035773&ns=1&abbucket=3,现货12期免息】HONOR/荣耀荣耀20PRO手机全面屏全网通麒麟980官方旗舰店正品V20降价官网20pro新品,2699,0,安徽
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=612531362294&ns=1&abbucket=3,128G大内存【12期免息+领券减100元】华为honor/荣耀9X全网通麒麟810手机学生官方旗舰店正品v20s新v30pros,1799,35,江苏
民讯通数码专营店,//detail.tmall.com/item.htm?id=599010449090&ns=1&abbucket=3,小米旗下黑鲨游戏手机2骁龙855官方旗舰电竞游戏专用手机全网通4G黑鲨游戏手机2Pro液冷,2499,89,北京
旭翼数码专营店,//detail.tmall.com/item.htm?id=562627151588&ns=1&abbucket=3,春节发货不打烊honor/荣耀荣耀V10手机荣耀10官方旗舰店9官网v9/play正品全新8x/v20/麒麟970,1899,15,上海
中电嘉信数码专营店,//detail.tmall.com/item.htm?id=610211649082&ns=1&abbucket=3,【现货免息+下单送好礼】Meizu/魅族16sPro骁龙855Plus屏下指纹全网通4G游戏16s智能手机官方旗舰店16pro正品,2699,53,北京
博盛景数码专营店,//detail.tmall.com/item.htm?id=608617969992&ns=1&abbucket=3,【12期免息送果汁机】vivoX30Provivox30pro5gx30pro手机x30x27x27pronex3iqoopro5g手机s1z5x,3998,5,广东
小淘器数码专营店,//detail.tmall.com/item.htm?id=598501035773&ns=1&abbucket=3,现货12期免息】HONOR/荣耀荣耀20PRO手机全面屏全网通麒麟980官方旗舰店正品V20降价官网20pro新品,2699,0,安徽
旭日远航数码专营店,//detail.tmall.com/item.htm?id=608921679451&ns=1&abbucket=3,顺丰发货Lenovo/联想Z5ProGT版【骁龙855AIE】全网通4G全面屏6.39英寸滑盖双摄拍照游戏娱乐手机,1768,17,北京
玩风数码专营店,//detail.tmall.com/item.htm?id=614435307895&ns=1&abbucket=3,【官方补贴/百亿抢卷】速发直降荣耀/华为Mate30(5G)麒麟990智能手机官方旗舰mate30proP30畅享正品,5499,155,山东
大唐回浦数码旗舰店,//detail.tmall.com/item.htm?id=598770482460&ns=1&abbucket=3,【12期免息】华为HONOR荣耀9X手机全网通9xpro荣耀v30全面屏play3手机麒麟810官方旗舰店正品新款,1399,15,浙江
千瑞宏达手机专营店,//detail.tmall.com/item.htm?id=607376651046&ns=1&abbucket=3,现货直降500元12期免息顺丰当天发Huawei华为Mate30Pro5G手机官方旗舰店正品官网nova6/p30pro/v30非4G手机,5899,4,广东
oksj数码旗舰店,//detail.tmall.com/item.htm?id=605648917192&ns=1&abbucket=3,领劵280元现货速发送礼华为HONOR/荣耀20青春版官方旗舰店官网正品手机华为荣耀20ipro/10青春版9x畅享10plus,999,363,广东
飞利浦官方旗舰店,//detail.tmall.com/item.htm?id=585802338391&ns=1&abbucket=3,飞利浦（PHILIPS）E289移动联通电信4G全网通微信功能超长待机直板按键学生备用智能老年手机,399,10,上海
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=609023083121&ns=1&abbucket=3,12期分期0首付新款降价3期免息Huawei华为畅享10手机官方旗舰店正品学生老人千元机畅想10官网直降畅享10plus,1099,13,湖南
首佳誉数码专营店,//detail.tmall.com/item.htm?id=611302496770&ns=1&abbucket=3,OPPOReno3元气版5g手机opporeno3全网通5g新手机opporeno3pror17r19pro手机reno3prooppo未来x官方旗舰,2999,2,广东
新松联手机专营店,//detail.tmall.com/item.htm?id=570670508688&ns=1&abbucket=3,【458元】Huawei/华为畅享8e青春版4G高清全面屏十级美颜全网通官方正品智能学生手机,458,29,上海
世光创展数码专营店,//detail.tmall.com/item.htm?id=609312508107&ns=1&abbucket=3,上海中兴守护宝F6S原装正品水滴全面屏安卓大屏游戏4G全网通智能手机老人手机指纹移动联通电信版128G学生价,388,737,广东
佳宁数码专营店,//detail.tmall.com/item.htm?id=608818410586&ns=1&abbucket=3,小辣椒P609X游戏手机8g运行128g大内存多开分身智能学生价千元电信小屏幕双卡4g全网通手机,699,36,广东
博盛景数码专营店,//detail.tmall.com/item.htm?id=599542856573&ns=1&abbucket=3,咨询优惠【分期免息/送扫地机】Huawei/华为Mate20X手机华为官方旗舰店官网正品mate20pro/p30pro直降,3399,11,广东
武汉电信旗舰,//detail.tmall.com/item.htm?id=605090941285&ns=1&abbucket=3,【限时150元优惠券】Huawei/华为华为畅享10plus手机官网旗舰店畅想10plus/9x/Nova5i正品手机,1699,34,湖北
君胜数码专营店,//detail.tmall.com/item.htm?id=607986766212&ns=1&abbucket=3,可减240元送手环/免息honor华为荣耀20青春版手机华为荣耀官方旗舰店智能官网正品直降荣耀20s手机荣耀9x/8x,999,61,广东
嘉宇金成数码专营店,//detail.tmall.com/item.htm?id=597953860986&ns=1&abbucket=3,【4G全网通】中兴守护宝L105老人机超长待机直板女款大屏大字大声音移动电信版中老年手机正品学生按键小手机,69,2500,广东
久汇数码专营店,//detail.tmall.com/item.htm?id=596123090992&ns=1&abbucket=3,分期免息2299华为HONOR荣耀20PRO超广角四摄麒麟980游戏手机正品官方旗舰店荣耀20/v20华为p30pro/20s,2499,40,广东
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=572716910607&ns=1&abbucket=3,【至高优惠400】OPPOA5手机oppoa5全面屏手机全新正品拍照oppoa7xoppoa9xa3a1a5oppor11sr15限量版,899,276,浙江
旭翼数码专营店,//detail.tmall.com/item.htm?id=602322915480&ns=1&abbucket=3,24小时速发华为nova3手机NOVA3I华为NOVA4E正品全面屏全网通4G智能手机高清四摄美颜自拍游戏手机,1499,36,上海
启能数码专营店,//detail.tmall.com/item.htm?id=582525677025&ns=1&abbucket=3,当天发/现货顺丰/12期分期/Huawei/华为Mate20华为Mate20pro手机官方旗舰店正品新款Mate20pro降价p30PRO,2599,5,北京
oppo金谷专卖店,//detail.tmall.com/item.htm?id=573156413966&ns=1&abbucket=3,送扫地机器人◆OPPOA5手机oppoa5a7xr15oppoa8r9oppoa911k1k3a79koppo手机旗舰店Oppo手机a5,899,70,广东
