店铺名称,店铺链接,商品名,价格,销量,省份
博盛景数码专营店,//detail.tmall.com/item.htm?id=608356400414&ns=1&abbucket=16,24期免息【当天发/领券减钱】华为HONOR荣耀V30Pro系列手机5G版官方旗舰店v30pro5g正品por官网magic3直降,3699,223,广东
一加创华威专卖店,//detail.tmall.com/item.htm?id=615337982032&ns=1&abbucket=16,【0元享原装赠品】新品一加8ProOnePlus官方正品一加5g手机官网旗舰120Hz1加8pro一加7pro7T一加8,5399,467,广东
天猫超市,//detail.tmall.com/item.htm?id=610958520196&ns=1&abbucket=16,vivoU3x新品vivou3x千元拍照智能手机vivo手机u3xvivo学生机,949,1131,上海
京合旗舰店,//detail.tmall.com/item.htm?id=601441892479&ns=1&abbucket=16,当天发顺丰【3期免息】华为honor/荣耀荣耀20s全面屏手机新款9Xpro上市官方旗舰店正品magic3/v30,1599,184,安徽
魅立数码专营店,//detail.tmall.com/item.htm?id=609427309025&ns=1&abbucket=16,领券300元【5G版低至1499元起】Xiaomi/小米红米K30手机官方旗舰店5g全网通RedmiK305G小米10青春版k20pro,1519,330,广东
天猫超市,//detail.tmall.com/item.htm?id=611475698349&ns=1&abbucket=16,vivoZ5X极点全面屏高通骁龙710大电池智能手机新品vivoz5x限量版,1298,548,上海
卓瓦数码专营店,//detail.tmall.com/item.htm?id=605639504115&ns=1&abbucket=16,【24期免息/送无线充】Apple苹果iPhone11全网通智能4G手机国行官网xr官方旗舰店新款苹果11pro新品9正品se,5068,656,上海
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=603121421215&ns=1&abbucket=16,【券后价7499元起/现货速发！】2019新款Apple/苹果iPhone11ProMax全网通苹果11promax旗舰店se,7799,124,广东
同达丰数码旗舰店,//detail.tmall.com/item.htm?id=614815067665&ns=1&abbucket=16,【咨询优惠250，6期免息】Huawei/华为P405G新品手机官方旗舰店p40pro全网通双卡双待直降nova7se原装正品,4188,42,广东
oppo平实专卖店,//detail.tmall.com/item.htm?id=611868931388&ns=1&abbucket=16,【24期免息】OPPOReno3元气版5g手机新款上市oppo官方旗舰店opporeno3pro5g版0ppo未来xr17r190pp0renoace,2999,396,广东
三星官方旗舰店,//detail.tmall.com/item.htm?id=606101595317&ns=1&abbucket=16,[6期免息]Samsung/三星GalaxyS10SM-G9730骁龙855四摄拍照4G新品游戏智能手机,3999,53,北京
岗隆数码专营店,//detail.tmall.com/item.htm?id=602881315534&ns=1&abbucket=16,限时24期免息2019Apple苹果iPhone116.1英寸64G128G256G双卡双待全网通4G智能手机移动电信联通全新国行正品,5198,105,江苏
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=611706772953&ns=1&abbucket=16,【5G新款上市24期免息】OPPOFindX2oppofindx2手机新品官方旗舰reno3pro5g0ppo未来x0pp0findx2proace2,5499,146,上海
小米官方旗舰店,//detail.tmall.com/item.htm?id=600395804755&ns=1&abbucket=16,【4+64G低至899】红米note84800万四摄智能拍照游戏学生手机redmi红米pro小米官方旗舰店正品xiao,899,1744,北京
天猫超市,//detail.tmall.com/item.htm?id=611019071356&ns=1&abbucket=16,【顺丰包邮】Huawei/华为nova5i官方正品手机全网通2400万四摄,1579,562,上海
富锐达数码专营店,//detail.tmall.com/item.htm?id=616603747554&ns=1&abbucket=16,【闪降200元+送1年碎屏保】Xiaomi/小米红米note8手机官方旗舰店9se官网RedmiNote8pro8青春note9pro小米10,899,82,广东
三星官方旗舰店,//detail.tmall.com/item.htm?id=607622331055&ns=1&abbucket=16,[12期免息]Samsung/三星GalaxyNote10SM-N9700骁龙855IP68防水SPen全网通4G手机,4899,12,北京
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=596344998640&ns=1&abbucket=16,顺丰速发【咨询豪礼】Huawei/华为麦芒8手机华为官方旗舰店正品华为手机学生机智能机畅享9plus荣耀8x9x5g,1169,128,北京
聚宝康数码专营店,//detail.tmall.com/item.htm?id=610344138109&ns=1&abbucket=16,【限时立减200】OPPOA91oppoa91手机新款上市opop新品a3a11xa5a9xr15xk3a8k5oppo手机官方正品0pp0a91,1799,160,北京
昭华数码专营店,//detail.tmall.com/item.htm?id=616379486397&ns=1&abbucket=16,小辣椒X3原装正品水滴全面屏学生价128G游戏手机4G全网通安卓八核500元左右智能手机可买小米华为荣耀耳机,388,681,广东
深蓝港数码旗舰店,//detail.tmall.com/item.htm?id=606493803593&ns=1&abbucket=16,【优惠380+送好礼】华为HONOR/荣耀20青春版新品手机官方旗舰店官网10全新正品9x全网通智能拍照20i屏幕指纹,999,1121,广东
华为莫问专卖店,//detail.tmall.com/item.htm?id=616898006677&ns=1&abbucket=16,咨询优惠【当天发货/6期免息/送豪礼】Huawei华为nova7|5G手机nova7pro官方旗舰店SE官网P40正品mate30直降,2999,153,浙江
魅立数码专营店,//detail.tmall.com/item.htm?id=617806711647&ns=1&abbucket=16,当天发【领券可减200】Huawei/华为nova75G手机官方旗舰店正品7pro降价5g全网通nova7SE手机新款mate30pro,2399,35,广东
京合旗舰店,//detail.tmall.com/item.htm?id=614334305224&ns=1&abbucket=16,当天发【6期免息】Huawei/华为P405G新款手机官方旗舰店P40pro官网新品mate30pro直降nova7正品p30荣耀30s,4188,864,安徽
卓瓦数码专营店,//detail.tmall.com/item.htm?id=614009287664&ns=1&abbucket=16,当天发红魔5g手机【24期免息】nubia/努比亚红魔5G官方旗舰店正品电竞游戏手机骁龙865红魔4代5g透明版四3s,3899,135,上海
年年盛数码专营店,//detail.tmall.com/item.htm?id=612735080575&ns=1&abbucket=16,【3399起22点前顺丰速发】黑鲨游戏手机3代腾讯黑鲨3Pro骁龙865电竞游戏小米官方旗舰5G手机2Pro吃鸡红魔4,3399,135,广东
咪咕官方旗舰店,//detail.tmall.com/item.htm?id=600571652877&ns=1&abbucket=16,【2828起已降2260元顺丰速发】Huawei/华为P30Pro手机P30官方旗舰店mate30直降nova6正品20折叠XS荣耀P40,2828,80,浙江
iqoo官方旗舰店,//detail.tmall.com/item.htm?id=615590912651&ns=1&abbucket=16,【至高省300赠耳机】vivoZ6新品双模5g大电池手机骁龙官方正品旗舰店官网学生新款vivoz5z5xz3s6,2098,220,广东
同迅数码专营店,//detail.tmall.com/item.htm?id=616194936899&ns=1&abbucket=16,【新品上市】华为荣耀Play4TPro全网通麒麟810芯片OLED屏幕指纹学生全面屏游戏手机官方旗舰店3官网,1499,80,辽宁
皓轩华菲专卖店,//detail.tmall.com/item.htm?id=610188756619&ns=1&abbucket=16,全网通4G皓轩H16老人机翻盖手机大屏大字大声音移动联通电信版女老年手机超长待机正品学生诺基亚按键小手机,78,2251,广西
智宏新创数码专营店,//detail.tmall.com/item.htm?id=612054947887&ns=1&abbucket=16,[18日低至2699]OPPOReno3元气版opporeno3pro5g手机opop新r17r11sfindx2官方旗舰店0ppo手机正品0pp0reno3,2999,127,北京
创宇嘉汇数码专营店,//detail.tmall.com/item.htm?id=612133576877&ns=1&abbucket=16,减200送豪礼!Huawei/华为Nova6SE8+128G4800万四摄40W超级快充手机官方旗舰店正品nova5imate30pro7se,1599,255,广东
oppo熊鑫专卖店,//detail.tmall.com/item.htm?id=609608673817&ns=1&abbucket=16,【24期免息5G手机新款上市】OPPOReno3Proopporeno3pro新旗舰手机正品5g新品0pporeno2acer17oppo未来X,3699,360,上海
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=616677959971&ns=1&abbucket=16,【现货速发/享24期免息】Apple/iPhoneSE苹果iphonese2苹果se2全新苹果手机二代全新官网新品全新官方旗舰店,3499,391,广东
虫马虫义数码专营店,//detail.tmall.com/item.htm?id=601290099666&ns=1&abbucket=16,蜜茶手机苹果xs手机iphonexsApple/苹果iPhoneXs全网通4G智能手机官方正品苹果手机iPhonexs苹果xs,4699,78,山东
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=605258110430&ns=1&abbucket=16,【3期免息再减500元】Apple/苹果iPhone11移动联通电信4G全网通智能手机正品苏宁易购官方旗舰店苹果11,5499,25000,江苏
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=605898887026&ns=1&abbucket=16,【限时低至1099】华为HONOR/荣耀20青春版屏幕指纹解锁白敬亭手机官方旗舰店新品全新正品,1099,4635,江苏
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=615855387624&ns=1&abbucket=16,【5G新款上市】OPPOAce2oppoace2手机5g新品opporenoace2官方旗舰oppoacereno3pro0ppo未来xfindx2pro,3999,339,山东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=617111087934&ns=1&abbucket=16,【当天发货+选购小米手环4】xiaomi/小米10青春版手机5G小米官方旗舰店正品小米手机50倍变焦9小米10se8pro,2099,100,山东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=616638934000&ns=1&abbucket=16,当天发24期分期【咨询优惠】Huawei/华为nova7Pro5G手机荣耀30pro直降新品官方旗舰店nova6semate305G版,2999,255,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=616382186322&ns=1&abbucket=16,【12期免息5G新款上市】OPPOA92soppoa92s手机新品官方旗舰正品oppoa11a92a8a11xa52k50ppoa92sr17,2199,267,上海
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=616893582462&ns=1&abbucket=16,当天发24期分期送手环等Huawei/华为nova7SE5G手机官方旗舰店正品降价mate30pro直降nova6se新款荣耀P40,2399,244,广东
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=595124882942&ns=1&abbucket=16,【256G咨询低至2249起】华为HONOR荣耀20PRO256G直降全面屏手机20s降价x9新荣耀20pro旗舰店20por新品V30pro,2219,241,广东
虫马虫义数码专营店,//detail.tmall.com/item.htm?id=601290099666&ns=1&abbucket=16,蜜茶手机苹果xs手机iphonexsApple/苹果iPhoneXs全网通4G智能手机官方正品苹果手机iPhonexs苹果xs,4699,78,山东
迈微数码旗舰店,//detail.tmall.com/item.htm?id=606401165320&ns=1&abbucket=16,【领券低至5199+顺丰当天发】Huawei/华为Mate30Pro5G版手机官方旗舰店mate30智能正品p40官网商务机,5899,150,江苏
京合旗舰店,//detail.tmall.com/item.htm?id=590473850037&ns=1&abbucket=16,【24期免息+领券减300】Huawei/华为P30手机官方旗舰店正品非5g手机mate30pro直降nova6se官网新品P40pro,2988,232,安徽
慕尚年华数码专营店,//detail.tmall.com/item.htm?id=572142922003&ns=1&abbucket=16,【4G全网通】长虹L9老人机超长待机移动老年手机学生女超薄直板老年机小手机大屏大字大声音诺基亚电信版手机,99,6000,广东
和来达数码专营店,//detail.tmall.com/item.htm?id=598175868709&ns=1&abbucket=16,直降300元分期免息华为HONOR荣耀9X麒麟8108x11x手机全新官方旗舰店正品9xpro荣耀10荣耀系列,1159,778,广东
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=606450373438&ns=1&abbucket=16,【12期免息+优惠500】OPPOReno2Zopporeno2z手机新款上市oppo旗舰正品r19限量0ppofindxr17手机0pp0reno2,2299,97,浙江
纽曼汇融通达专卖店,//detail.tmall.com/item.htm?id=600365087647&ns=1&abbucket=16,纽曼X8迷你手机全网通4G微型卡片智能手机移动抖音电信超薄触屏网红袖珍男女学生备用安卓儿童特小手机全面屏,389,627,广东
vivo航鹰专卖店,//detail.tmall.com/item.htm?id=612412983713&ns=1&abbucket=16,下单减200vivoZ65G全网通vivoz6vivoz5x新品vivoz5z3vivox27vivox21vivox20vivox9手机旗舰店官z5i,2198,499,浙江
vivo欧曙专卖店,//detail.tmall.com/item.htm?id=599058354919&ns=1&abbucket=16,撩客服享福利vivoz5全新官网正品全网通手机vivoz5手机z5限量版vivo新z5手机vivoz5xz6vivo官方旗舰店,1498,680,上海
天猫超市,//detail.tmall.com/item.htm?id=611710123920&ns=1&abbucket=16,华为HONOR荣耀V30系列双模5G版麒麟990芯片手机,3299,19,上海
热图数码专营店,//detail.tmall.com/item.htm?id=613494983368&ns=1&abbucket=16,当天发+可省500元】小米腾讯黑鲨游戏手机35G手机官方旗舰店骁龙865处理器黑鲨3pro黑鲨2代pro直降电竞,3379,116,广东
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=616276500477&ns=1&abbucket=16,领券最高减190+现货当天发+送9选3小米10青春版5G手机潜望式变焦智能官方旗舰店正品小米手机xiaomi米10新品,2099,71,浙江
中电嘉信数码专营店,//detail.tmall.com/item.htm?id=614058796502&ns=1&abbucket=16,新品当天发【12期分期】华为/HUAWEIP405G版华为官方旗舰华为手机5g智能机正品直降mate305gp40pro荣耀30,4188,34,广东
天猫超市,//detail.tmall.com/item.htm?id=610281404822&ns=1&abbucket=16,【顺丰包邮】HUAWEI/华为nova5Pro手机4800万四摄麒麟980,2349,648,上海
君胜数码专营店,//detail.tmall.com/item.htm?id=612876654228&ns=1&abbucket=16,罗永浩推荐【送无线充】小米10Pro骁龙865处理器游戏全网通拍照5g手机小米官方旗舰官网正品xiaomi全新正品10,3869,118,广东
三星官方旗舰店,//detail.tmall.com/item.htm?id=606416030588&ns=1&abbucket=16,【优惠400元6期免息】Samsung/三星GalaxyA50sSM-A5070游戏智能拍照4G手机官方轻薄机身,1699,615,北京
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=611253929901&ns=1&abbucket=16,24期花呗12分期0首付华为手机新款HONOR荣耀20青春版白敬亭手机官方旗舰店官网正品荣耀v20pro9xpro20i,1099,443,湖南
小淘器数码专营店,//detail.tmall.com/item.htm?id=616640673859&ns=1&abbucket=16,6期免息【顺丰当天发】Huawei/华为nova75G手机官网官方旗舰店正品麒麟985芯片nova7pro5g全网通7se手机,2999,105,安徽
iqoo官方旗舰店,//detail.tmall.com/item.htm?id=615879601009&ns=1&abbucket=16,【限时至高省600赠耳机】vivoZ5新品限量版屏幕指纹千元机智能手机官方正品旗舰店官网学生新款s5z5x,1598,314,广东
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=612460447375&ns=1&abbucket=16,【24期免息】OPPOFindX2Prooppofindx2pro手机新款上市官方旗舰opporeno3pro5g0ppo未来x限量版0pp0ace2,6999,181,上海
swopy旗舰店,//detail.tmall.com/item.htm?id=615170737774&ns=1&abbucket=16,4G全网通Swopy/索品老人手机声音大老年机超长待机老年人大屏大字大声正品电信版联通移动诺基亚按键直板学生,39,8500,广东
恒盛纪元数码专营店,//detail.tmall.com/item.htm?id=594816737215&ns=1&abbucket=16,【12期免息】vivoX27手机全新机vivox27x30x27pro屏幕指纹x23NEX官方旗舰店官网X21X20x27手机,2298,48,湖北
坚果手机旗舰店,//detail.tmall.com/item.htm?id=605631189272&ns=1&abbucket=16,【手机耳机套餐至高省800元】SMARTISAN/锤子坚果Pro3手机+颈挂式无线蓝牙耳机套装官方正品,2498,191,广东
vivo航鹰专卖店,//detail.tmall.com/item.htm?id=611928861867&ns=1&abbucket=16,下单减200vivoiQOO35G版网络全网通手机vivoiqoo3新iqoo3iqoo865竞速vivoiqiq00provovi官方旗舰店,3598,167,浙江
九方光电数码专营店,//detail.tmall.com/item.htm?id=613727335547&ns=1&abbucket=16,Philips/飞利浦G58正品老人手机大屏大字老年手机超长待机直板老人机大声音老年机女款移动按键学生备用手机,129,1812,河南
创宇嘉汇数码专营店,//detail.tmall.com/item.htm?id=613891211968&ns=1&abbucket=16,领卷减100/送豪礼!Huawei/华为畅享10e6.3英寸大屏幕128G5000mAh大电池后置双摄全网通4G手机pluss,749,48,广东
虫马虫义数码专营店,//detail.tmall.com/item.htm?id=597290486855&ns=1&abbucket=16,【价保15天】蜜茶手机Apple/苹果iPhone8Plus全网通官方正品智能手机苹果8piPhone8plus,3999,61,山东
好机会数码旗舰店,//detail.tmall.com/item.htm?id=616804137113&ns=1&abbucket=16,【6期免息现货送豪礼】Huawei华为nova7Pro5G手机智能拍照官方旗舰店mate30pro5G直降华为P40nova6荣耀30s,4099,126,河南
天猫超市,//detail.tmall.com/item.htm?id=612250162636&ns=1&abbucket=16,Xiaomi/小米手机小米10手机骁龙8651亿像素双模5G官方正品,3999,408,上海
oppo聚洪欧珀专卖店,//detail.tmall.com/item.htm?id=605655022746&ns=1&abbucket=16,【新款上市】OPPOA11oppoa11手机oppo新品a11a11x0pp0a9xa7a50ppo手机r19r17r15xr17sk1k3k5,1099,250,广东
iqoo官方旗舰店,//detail.tmall.com/item.htm?id=613223435696&ns=1&abbucket=16,【百亿补贴省600元】vivoiQOOPro高通骁龙855Plus处理器游戏智能手机官方iqooprovivo新iqoo限量版iqoo,2898,111,广东
oppo熊鑫专卖店,//detail.tmall.com/item.htm?id=611984046699&ns=1&abbucket=16,【24期免息】OPPOReno3元气版oppo手机新款上市5G手机opporeno3元气版正品oppo官方旗舰店0ppo手机oppor17,2999,117,上海
三星官方旗舰店,//detail.tmall.com/item.htm?id=615144004803&ns=1&abbucket=16,学生专享Samsung/三星GalaxyS20SM-G9810骁龙865官方旗舰店120Hz新品智能5G双模拍照手机正品国行,6999,183,北京
小米官方旗舰店,//detail.tmall.com/item.htm?id=610114111624&ns=1&abbucket=16,【6+128G降300】红米k305g双模手机pro王一博索尼6400万拍照老年人全面屏学生智能小米官方旗舰店,1999,263,北京
